DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,147,23,101,4,696,42.91788850917024,78.46416141937388,574.6179500714559
20240728,719,23,683,15,655,33.12463693929581,56.70523801467421,565.17012504603
20240728,624,23,685,17,489,72.87501547663086,41.51301935120618,374.61196517216297
20240728,19,23,142,9,529,68.30730376966689,27.538522763857078,433.15417346647604
20240728,730,23,361,6,918,72.76455302654843,61.33441684532482,783.9010301281268
20240728,987,23,180,5,265,11.74017233873304,38.7401312298813,214.51969643138565
20240728,193,23,289,1,773,89.89651898172046,82.75880016834725,600.3446808499323
20240728,208,23,447,7,843,36.59549786188943,50.09609881798585,756.3084033201247
20240728,497,23,796,2,735,104.8550331389645,109.13236197325472,521.0126048877808
20240728,350,23,654,4,799,46.44214968680873,112.26059005012257,640.2972602630687
20240728,69,23,154,20,479,31.06555884550446,63.13583114823565,384.7986100062599
20240728,562,23,237,10,287,28.5601325064983,22.36139327180849,236.07847422169323
20240728,842,23,642,7,336,8.537892162432223,22.556219580158146,304.90588825740963
20240728,127,23,353,9,613,17.14638791037283,41.027065192566056,554.8265468970611
20240728,992,23,757,2,185,11.820288194662872,11.188744848504825,161.9909669568323
20240728,502,23,375,18,473,12.371495115837494,39.49999219243669,421.1285126917258
20240728,616,23,278,11,278,40.09544096075088,35.17019600749765,202.73436303175146
20240728,672,23,938,6,150,20.083523587765296,12.700962639919092,117.2155137723156
20240728,438,23,360,20,357,40.905966164979446,31.249737295985753,284.8442965390348
20240728,194,23,729,14,964,33.768922102276605,126.40923530865496,803.8218425890684
20240728,43,23,828,19,297,22.87403076085048,21.596904689809048,252.5290645493405
20240728,692,23,324,14,636,51.926296268550836,91.89962926884282,492.1740744626063
20240728,250,23,420,1,344,9.459514771327148,18.811302329093028,315.7291828995798
20240728,200,23,95,14,356,17.559769150372144,47.17430524536996,291.2659256042579
20240728,76,23,461,11,182,21.70200381502132,12.880219974921335,147.41777621005735
20240728,313,23,110,8,662,55.86439774006084,94.54631586213881,511.5892863978004
20240728,310,23,58,8,555,46.79317915376046,71.1424517393597,437.06436910687984
20240728,711,23,950,1,586,49.41044057328214,44.67541681601964,491.9141426106982
20240728,874,23,589,12,919,31.48586901329602,115.06529461100423,772.4488363756998
20240728,403,23,556,13,694,87.69686906367119,47.217856089334695,559.0852748469941
20240728,259,23,730,11,678,53.21088510832332,88.36627843970344,536.4228364519732
20240728,471,23,984,15,467,44.77335155292997,39.05792263742339,383.1687258096466
20240728,950,23,988,17,109,14.622622432542071,16.047996542540293,78.32938102491764
20240728,796,23,452,19,703,89.86243813709173,68.1393884867619,544.9981733761464
20240728,988,23,817,15,627,14.984334904368508,92.96987876751771,519.0457863281138
20240728,169,23,465,3,833,45.19610229181436,62.28301675944392,725.5208809487417
20240728,735,23,185,2,157,7.999632993084061,15.200215054849982,133.80015195206596
20240728,628,23,143,18,471,58.513056871574946,64.4658413987527,348.02110172967235
20240728,419,23,174,1,784,101.41796243668806,64.54456620544305,618.0374713578689
20240728,385,23,882,11,423,22.01210123814898,30.676543644986413,370.3113551168646
20240728,893,23,1,13,207,25.999585788518672,25.232171608531395,155.76824260294993
20240728,577,23,603,19,920,67.64065741661325,86.9640376500198,765.395304933367
20240728,423,23,295,12,311,18.9513884397771,43.603387482426406,248.4452240777965
20240728,119,23,824,14,688,57.0027874080974,46.62508249886036,584.3721300930422
20240728,521,23,589,7,821,93.40455742170816,72.13541955664566,655.4600230216462
20240728,338,23,281,15,517,45.96699547476119,54.85326934617917,416.17973517905966
20240728,551,23,396,6,971,27.415136501599896,134.79296844270033,808.7918950556998
20240728,667,23,596,5,902,107.71087287123734,102.15899212149802,692.1301350072647
20240728,472,23,324,10,215,27.948179755145677,21.760778227605403,165.2910420172489
20240728,361,23,155,19,855,119.03963043774588,72.64695276228731,663.3134167999668
20240728,835,23,10,18,435,38.09933858242184,34.847466886618754,362.05319453095944
20240728,43,23,755,5,718,29.24710787285738,63.50395675033449,625.2489353768082
20240728,669,23,698,1,800,56.662518722839316,51.91016248189928,691.4273187952614
20240728,144,23,840,20,821,113.45972849386187,63.30130236068309,644.238969145455
20240728,454,23,245,15,273,5.490953928718899,21.409485143461122,246.09956092782
20240728,413,23,808,2,247,7.480264269463764,30.800548067049153,208.71918766348708
20240728,467,23,803,5,866,50.6786695278472,122.60189124639636,692.7194392257564
20240728,118,23,767,6,777,76.95851833306281,56.750385345649036,643.2910963212881
20240728,679,23,680,10,217,24.565726922116223,16.687257547221,175.7470155306628
20240728,556,23,881,2,574,82.42032459382189,56.94854903933514,434.631126366843
20240728,862,23,855,7,864,98.05861938396039,99.42355965346778,666.5178209625718
20240728,579,23,336,11,620,74.59059199313846,53.82282653582934,491.5865814710322
20240728,127,23,303,8,814,102.24026795810471,86.3813458292411,625.3783862126542
20240728,507,23,69,15,850,68.97866016189464,123.72205086578174,657.2992889723237
20240728,608,23,480,16,435,59.60774093686634,58.49961048625788,316.8926485768758
