DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,328,67,763,14,835,103.90845955210978,69.47338813836159,661.6181523095286
20240728,522,67,480,14,909,99.81200492913078,45.96545140959415,763.222543661275
20240728,111,67,829,14,263,37.96995650315198,26.667495520958365,198.36254797588964
20240728,135,67,348,10,454,13.8951414862733,52.92716653025054,387.17769198347617
20240728,67,67,987,2,362,45.11660494459168,46.76487633303156,270.11851872237673
20240728,625,67,517,20,101,6.1095765584812085,10.649172368103054,84.24125107341574
20240728,14,67,990,14,457,40.746263896122386,36.64666826180638,379.6070678420712
20240728,53,67,147,9,303,42.43701101149422,19.525716871646356,241.0372721168594
20240728,814,67,29,4,992,30.315737948328913,109.12795952781016,852.556302523861
20240728,629,67,433,9,417,39.21695640839724,51.5647092407994,326.2183343508034
20240728,442,67,586,19,650,15.921460148910256,97.1044324508666,536.9741074002231
20240728,350,67,473,1,300,35.06377890158316,24.100792526466176,240.83542857195067
20240728,578,67,531,16,833,28.714890867828654,116.65214444403797,687.6329646881334
20240728,839,67,145,17,998,107.42132223982281,65.86436470644956,824.7143130537277
20240728,308,67,606,2,201,4.293585343389803,29.76715091460663,166.93926374200356
20240728,903,67,871,11,492,18.738118601299888,41.14981552654306,432.1120658721571
20240728,727,67,386,11,854,30.45321625172974,67.74593558726997,755.8008481610003
20240728,70,67,132,10,314,22.563801803386788,28.806738273404022,262.6294599232092
20240728,674,67,190,18,169,4.5078694807753035,17.713510768834663,146.77861975039002
20240728,991,67,632,19,703,77.98514363429108,69.98251524469335,555.0323411210156
20240728,982,67,211,6,477,21.51526533444174,52.99593949028309,402.4887951752752
20240728,150,67,262,20,732,69.27482350713665,97.99172006163539,564.733456431228
20240728,404,67,871,16,904,25.43822822108124,70.58637562296464,807.9753961559541
20240728,770,67,900,5,307,43.36533701213191,44.13652659718273,219.49813639068537
20240728,33,67,759,1,859,69.97894098421676,64.33753391389064,724.6835251018927
20240728,200,67,107,18,671,30.190533270522995,100.6277140902263,540.1817526392507
20240728,565,67,540,5,590,31.851529081569204,63.90741652833526,494.24105439009554
20240728,625,67,389,16,360,22.4626411768863,41.394445295395386,296.1429135277183
20240728,533,67,582,2,786,101.59701377044249,45.02783500658127,639.3751512229762
20240728,665,67,333,13,161,23.305219395051378,8.31256943169359,129.38221117325503
20240728,658,67,397,3,481,25.747212686648403,40.309607619478925,414.9431796938727
20240728,687,67,937,16,939,111.32850246902319,61.73815633952995,765.9333411914469
20240728,301,67,990,12,546,62.16399207646236,48.36415097078395,435.4718569527537
20240728,462,67,302,1,259,30.541165379452085,30.915850584275297,197.54298403627263
20240728,821,67,417,2,529,23.044554773436307,62.3368041268155,443.6186410997482
20240728,989,67,349,13,230,22.237432448165873,25.51292397504678,182.24964357678735
20240728,481,67,712,1,700,42.79843914142471,68.59123163020742,588.6103292283678
20240728,751,67,563,10,281,16.72921797368325,39.45211189930085,224.81867012701588
20240728,976,67,730,13,840,119.77567991710075,60.971323176239565,659.2529969066597
20240728,951,67,332,13,492,20.719718054114043,47.710787774650434,423.56949417123553
20240728,472,67,293,16,681,53.48952113028713,59.150301591573644,568.3601772781392
20240728,577,67,489,10,215,22.472890750140895,11.92375675790574,180.60335249195336
20240728,259,67,644,10,863,81.48878399841391,89.77202366046185,691.7391923411242
20240728,383,67,128,10,897,77.08374471449427,57.06603915814476,762.8502161273609
20240728,278,67,471,20,216,18.587537656135076,21.77198266394567,175.64047967991925
20240728,900,67,294,1,780,56.824753910729086,91.1009549258682,632.0742911634027
20240728,272,67,291,2,272,32.22449416926322,25.75567837508987,214.01982745564692
20240728,15,67,169,17,967,125.72167975667459,115.1152495952369,726.1630706480885
20240728,428,67,495,18,344,18.478006533764884,42.60694821394813,282.915045252287
20240728,261,67,37,5,953,31.16626349209484,78.55206189813782,843.2816746097674
20240728,382,67,286,5,801,48.884712885665486,114.28375462368106,637.8315324906534
20240728,374,67,159,2,550,17.60829251649583,77.34639754810992,455.04530993539424
20240728,43,67,733,6,711,92.21134235570146,77.50225491376716,541.2864027305313
20240728,439,67,284,12,228,32.340072159631056,12.532757045336655,183.12717079503227
20240728,31,67,505,9,144,14.307076020730184,13.273026209981872,116.41989776928794
20240728,758,67,876,9,823,114.6672027543203,95.10365752339268,613.2291397222871
20240728,703,67,604,5,556,40.72721472148412,60.18138756609343,455.09139771242246
20240728,283,67,579,11,317,24.90165534503442,38.53118381202288,253.5671608429427
20240728,729,67,151,18,651,54.05197220812954,60.88715349810751,536.0608742937629
20240728,106,67,404,14,437,54.53498597215708,46.97733618520939,335.4876778426335
20240728,495,67,403,6,992,47.47579505802286,103.52068643562073,841.0035185063564
20240728,56,67,285,11,890,113.08567814787239,94.76158597738326,682.1527358747444
20240728,686,67,9,11,441,63.337128750173534,42.17700831669978,335.48586293312667
20240728,67,67,933,8,108,8.056821005168596,9.77968537386025,90.16349362097115
20240728,389,67,576,20,975,81.34089042347533,104.73011796886266,788.928991607662
20240728,731,67,15,14,299,22.60492450526664,35.62821659859103,240.7668588961423
20240728,259,67,773,12,719,69.40105519349163,84.67627793471353,564.9226668717948
20240728,797,67,252,3,646,75.17188287653265,61.48220343927067,509.3459136841967
20240728,536,67,786,19,130,2.946529512164362,18.190101461394512,108.86336902644112
20240728,446,67,617,20,291,32.97622950155981,16.883145096963048,241.14062540147714
20240728,272,67,208,8,472,27.557523146885536,62.16783854055496,382.2746383125595
20240728,282,67,138,12,842,52.28490624318374,73.71928928235695,715.9958044744593
20240728,610,67,339,1,599,88.65367055905652,58.83116664247308,451.5151627984704
20240728,831,67,859,19,945,52.47174874499064,110.33541645467261,782.1928348003368
20240728,284,67,275,19,152,21.738409390643728,18.86630974833226,111.39528086102402
20240728,713,67,624,14,769,62.61961474291156,109.40934583350742,596.971039423581
20240728,471,67,865,18,457,59.08265679131909,31.01355325709017,366.90378995159074
20240728,954,67,558,15,563,41.24288627964157,41.95415050704485,479.80296321331355
20240728,251,67,417,14,749,107.59232113921348,64.58849470392865,576.8191841568579
20240728,80,67,371,14,791,114.50744991915292,104.76053663681427,571.7320134440329
20240728,434,67,572,20,501,28.394052389480013,39.085162397147215,433.5207852133728
20240728,764,67,724,9,981,130.47119982769402,115.53063405163424,734.9981661206717
20240728,127,67,2,18,200,24.36742755572842,15.284508454371831,160.34806398989974
20240728,838,67,211,3,349,40.3021706514142,32.67958456981568,276.0182447787701
20240728,664,67,47,12,535,21.38848086946866,70.20418422189711,443.4073349086342
20240728,164,67,946,3,862,37.77364407446328,108.97531896261546,715.2510369629213
20240728,487,67,852,8,933,63.51631124915595,48.58724901827058,820.8964397325735
20240728,2,67,463,14,227,15.272325974558346,13.459800582568395,198.26787344287325
20240728,976,67,217,17,458,59.14512320576802,39.12293525267973,359.73194154155226
20240728,45,67,960,15,937,45.2055554940549,137.10642593600912,754.688018569936
20240728,824,67,147,11,188,22.921941634069942,25.151652102792546,139.9264062631375
20240728,306,67,41,6,942,118.40352756411338,59.239840640461935,764.3566317954246
20240728,389,67,181,12,691,84.5167224288106,65.42801676707572,541.0552608041137
20240728,850,67,635,13,242,31.848346152799877,32.84763584561282,177.3040180015873
20240728,238,67,722,2,849,67.51887346163174,108.47221441441978,673.0089121239484
20240728,546,67,697,17,854,106.54948709827578,73.25117922731091,674.1993336744133
20240728,385,67,374,13,741,19.086348390160566,88.73453657024899,633.1791150395904
20240728,100,67,785,2,382,25.90253048698306,51.355404697870235,304.7420648151467
20240728,465,67,482,6,354,16.257614735850606,40.56389140703448,297.1784938571149
20240728,277,67,624,4,601,60.02941244067553,67.97006792784329,473.0005196314812
