DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,465,82,241,18,677,17.714363367559077,45.083438116389,614.2021985160519
20240728,926,82,437,7,856,124.3988128786244,71.1846763438048,660.4165107775708
20240728,491,82,867,9,618,51.06714124023959,37.217450987936246,529.7154077718242
20240728,122,82,891,8,479,65.05631560905665,58.38439354786408,355.5592908430793
20240728,294,82,4,1,589,76.6233301453902,40.696116412369065,471.68055344224075
20240728,42,82,454,18,644,67.54215133775563,85.76851940450184,490.68932925774254
20240728,876,82,205,16,312,9.00085410380712,16.27608009740084,286.72306579879205
20240728,691,82,575,6,424,31.29612243180401,58.70294082962472,334.0009367385713
20240728,304,82,415,4,329,27.8957928994974,23.686614065853774,277.4175930346488
20240728,499,82,239,15,689,101.66381438851421,84.22632480212835,503.10986080935743
20240728,407,82,837,11,244,27.426247354856383,14.911462167463368,201.66229047768024
20240728,801,82,656,11,858,30.55868625218763,87.35550598834001,740.0858077594723
20240728,736,82,830,9,208,21.89095540898057,24.610861073365122,161.4981835176543
20240728,28,82,29,6,122,12.509342737988492,6.896959876881444,102.59369738513007
20240728,737,82,906,17,920,57.91927057474059,74.31779734679917,787.7629320784603
20240728,38,82,333,13,858,98.28751391290636,56.127231089846816,703.5852549972468
20240728,573,82,567,15,461,57.87400601298985,53.35000705539524,349.7759869316149
20240728,834,82,371,9,221,5.3809178960772845,18.577030418511896,197.04205168541083
20240728,993,82,431,19,532,55.58073340091052,34.20260183438479,442.21666476470466
20240728,97,82,815,16,757,103.66982691181556,53.22758628645508,600.1025868017293
20240728,578,82,136,15,569,44.205992026206346,60.73879692371405,464.0552110500796
20240728,272,82,634,3,729,55.71942060140994,90.6401914852854,582.6403879133047
20240728,953,82,646,4,815,111.69440231912674,52.77257285059955,650.5330248302737
20240728,837,82,651,13,241,23.108811377598585,16.773140802463004,201.1180478199384
20240728,60,82,412,3,867,28.17357893578834,46.03081933241052,792.7956017318012
20240728,343,82,689,2,789,52.70339519687034,113.4966506448029,622.7999541583267
20240728,173,82,1000,18,775,76.51900794599275,96.76651465717717,601.71447739683
