DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,828,76,158,9,535,77.94622342021398,49.95224768422825,407.10152889555775
20240728,170,76,863,17,731,41.83401612628772,64.09795984415081,625.0680240295615
20240728,361,76,575,14,198,14.67513954862957,10.95899954071091,172.36586091065953
20240728,827,76,986,19,254,21.402196772658044,16.945474722631438,215.6523285047105
20240728,725,76,644,2,192,15.429179781751746,23.707199291269543,152.8636209269787
20240728,928,76,996,8,543,48.93322896487703,73.85456919016084,420.2122018449621
20240728,674,76,888,19,372,36.40924749660168,34.40502139841383,301.1857311049845
20240728,471,76,63,12,920,25.193235216721913,127.46236120273137,767.3444035805467
20240728,334,76,504,7,306,14.099496652569886,42.255850134444856,249.64465321298525
20240728,937,76,344,2,884,73.99374225735097,97.70021088925668,712.3060468533923
20240728,498,76,966,20,652,37.240945108793035,76.41837996400191,538.3406749272051
20240728,598,76,60,9,263,10.538538317703663,32.12342911562379,220.33803256667255
20240728,428,76,628,16,539,28.485167557410207,37.739182350465555,472.77565009212424
20240728,662,76,978,17,855,109.68864784299713,121.10729198312495,624.2040601738779
20240728,517,76,340,18,417,13.705732436224539,29.419563176205358,373.8747043875701
20240728,791,76,748,15,431,56.76315824163208,51.293490114824884,322.94335164354305
20240728,946,76,854,14,545,45.031973553434455,29.028203013805147,470.93982343276036
20240728,391,76,837,2,105,14.131755437574366,11.612581470359258,79.25566309206638
20240728,852,76,138,15,557,52.219081247581975,52.47259689567044,452.30832185674757
20240728,963,76,924,20,760,91.3334784810812,89.07266887208628,579.5938526468325
20240728,727,76,974,5,772,75.2637329207375,87.8421336220413,608.8941334572212
20240728,556,76,404,11,309,38.6367428824608,45.781554783952664,224.58170233358652
20240728,824,76,853,6,632,89.37652961679973,78.00234751823817,464.6211228649621
20240728,654,76,501,17,548,30.292363457412392,46.29304627940477,471.41459026318284
20240728,346,76,632,19,532,45.19369991813545,36.81728937811258,449.989010703752
20240728,387,76,432,8,649,68.60494625001232,85.27144457866542,495.12360917132224
20240728,897,76,77,14,569,76.5688482688138,52.263326525505576,440.16782520568063
20240728,381,76,636,10,538,14.906600937689191,45.30914826633967,477.78425079597116
20240728,171,76,822,9,387,12.074421116547366,27.569801877827928,347.3557770056247
20240728,873,76,495,17,898,81.05881497461228,112.03748017346759,704.9037048519201
20240728,493,76,460,1,805,47.20579374405602,117.54243822482738,640.2517680311166
20240728,255,76,27,10,167,9.13633809186132,20.908167938404908,136.95549396973377
20240728,575,76,861,8,625,15.156267020810583,72.65561935857026,537.1881136206191
20240728,715,76,448,11,328,36.7373378233986,36.246370269934715,255.01629190666668
20240728,601,76,664,19,220,21.016666952714328,26.903826473148534,172.07950657413716
20240728,963,76,193,8,503,71.50227305981196,50.63370540058989,380.8640215395982
20240728,866,76,489,17,925,73.38006353239103,92.91813942540443,758.7017970422046
20240728,204,76,628,14,956,47.97881869704469,141.6512871074296,766.3698941955257
20240728,757,76,708,3,237,23.74184758704692,32.13586208714861,181.12229032580447
20240728,879,76,181,8,921,37.84979288025683,56.97182208922902,826.1783850305142
20240728,453,76,931,5,434,20.229822245382632,45.78613560711962,367.98404214749775
20240728,117,76,324,13,911,118.97110065101326,122.61144563394905,669.4174537150377
20240728,222,76,879,12,873,77.59416834339706,65.35574420544943,730.0500874511536
20240728,933,76,846,12,888,99.47853745628832,54.41564291591442,734.1058196277972
20240728,983,76,723,7,511,20.86210783887967,72.70283872551511,417.43505343560525
20240728,67,76,479,20,720,55.9746477859498,95.94667774950985,568.0786744645404
20240728,742,76,600,18,173,13.91226418070766,11.297717286496402,147.79001853279593
20240728,875,76,300,20,845,67.162547096234,70.76807558530783,707.0693773184582
20240728,60,76,936,10,160,15.895155349604407,16.10748099255369,127.9973636578419
20240728,195,76,155,3,809,91.78412308936441,45.702534239776305,671.5133426708593
20240728,68,76,443,18,667,72.86789991427818,43.38098919699476,550.751110888727
20240728,483,76,226,8,345,38.389928832751714,27.714167361663375,278.8959038055849
20240728,136,76,268,15,912,50.76251497773866,94.95093666739156,766.2865483548698
20240728,604,76,526,19,828,56.02567317881903,45.71970755965045,726.2546192615305
20240728,37,76,241,10,325,33.265922356626405,32.424902148639454,259.3091754947342
20240728,120,76,586,7,806,38.82861138148425,53.83606364814338,713.3353249703723
20240728,611,76,410,8,640,76.4040354102062,38.633713076509316,524.9622515132845
20240728,742,76,17,1,285,21.51062168090215,32.37047326776499,231.11890505133286
20240728,894,76,97,6,388,34.67251840561529,51.785636889105106,301.5418447052796
20240728,85,76,975,11,704,77.27870287061569,75.97926780705325,550.7420293223311
20240728,75,76,571,8,130,9.320883849505169,14.038632301898836,106.64048384859599
20240728,224,76,370,15,135,5.587984451535991,6.792208402132947,122.61980714633106
20240728,77,76,511,2,620,40.465821235405656,90.16105854136555,489.3731202232288
20240728,77,76,450,2,682,49.93381081172547,54.77049977427071,577.2956894140038
20240728,124,76,762,20,344,12.2108424815807,42.26175122552552,289.5274062928938
20240728,595,76,339,13,184,17.319481099689245,11.222555039153814,155.45796386115694
20240728,360,76,397,8,161,20.97403762672522,21.355634978099125,118.67032739517566
20240728,988,76,639,17,559,28.758982781557947,74.85792630250579,455.38309091593624
20240728,886,76,160,19,389,26.414104147457383,21.99725008933574,340.5886457632069
20240728,611,76,814,1,259,29.038398020220722,21.488540960758375,208.47306101902092
20240728,267,76,864,17,397,12.185038385616654,45.739844312148016,339.0751173022353
20240728,517,76,578,6,979,41.63888372390894,54.68731188754529,882.6738043885457
20240728,794,76,908,5,211,11.67400269822535,25.18868149632915,174.1373158054455
20240728,538,76,276,11,144,19.505026331357033,10.78883086057824,113.70614280806473
20240728,522,76,571,14,130,3.5886503895967667,14.210661612054205,112.20068799834903
20240728,677,76,42,11,738,71.53779469457406,38.44517231894981,628.0170329864761
20240728,707,76,335,12,943,23.212200292368582,118.12814823420686,801.6596514734246
20240728,674,76,563,20,570,68.40126502671839,71.61518830138648,429.9835466718951
20240728,739,76,921,18,455,29.329429260302913,39.82525975902311,385.84531098067396
20240728,842,76,142,3,491,34.303795929072606,34.52921778974124,422.16698628118615
20240728,681,76,19,18,958,139.54746812069982,131.14391594019008,687.30861593911
20240728,912,76,56,12,759,96.28137056961909,84.10480399956997,578.613825430811
20240728,960,76,841,4,486,12.654470869745372,59.468571031575635,413.876958098679
20240728,177,76,921,6,437,24.134140467833518,45.88793833679844,366.977921195368
20240728,62,76,437,20,653,79.59136582980163,88.18726761462393,485.22136655557443
20240728,857,76,906,19,297,29.40017866674305,40.590308919781116,227.00951241347582
20240728,509,76,934,10,145,10.862127687873137,8.236724569140828,125.90114774298604
20240728,869,76,768,4,683,33.51297779364654,64.25043236638814,585.2365898399653
20240728,42,76,282,8,231,7.636156735954951,19.645338945293393,203.71850431875166
20240728,221,76,520,9,181,22.595855382717094,22.198295046199735,136.20584957108318
20240728,882,76,17,6,825,59.962483400468436,111.37437725686696,653.6631393426646
20240728,193,76,644,7,266,15.945725604557188,25.69966118140302,224.3546132140398
20240728,49,76,907,4,264,19.976092087861026,38.09136223105045,205.93254568108853
20240728,874,76,552,3,722,43.4445134600808,105.24585169492573,573.3096348449935
20240728,81,76,832,4,190,16.88926458093018,12.435194533787062,160.67554088528277
20240728,918,76,166,7,901,94.9559930039393,118.58719893237215,687.4568080636885
20240728,271,76,129,13,846,65.29490216279416,50.62561340573337,730.0794844314725
20240728,778,76,491,1,773,105.36696619432662,113.35454092120112,554.2784928844723
20240728,623,76,892,19,907,86.99722679218105,98.732874827004,721.269898380815
20240728,657,76,198,18,597,76.7749228830613,78.54033746741162,441.6847396495271
20240728,600,76,858,15,932,91.5654870848539,137.52080154654797,702.9137113685981
20240728,25,76,999,20,997,145.00153870607647,148.10096289546223,703.8974983984613
20240728,966,76,158,8,417,40.65104636890353,25.347510072401427,351.00144355869503
20240728,839,76,726,11,191,26.18952493899983,18.99552229164143,145.81495276935874
20240728,99,76,386,16,136,18.064551521465084,13.501167292846008,104.43428118568892
20240728,454,76,442,2,458,18.07340404477295,62.25422179669141,377.6723741585356
20240728,661,76,643,19,848,37.13396696611431,113.17084300694694,697.6951900269387
20240728,575,76,345,3,463,55.179837713218035,47.03029070433796,360.789871582444
20240728,394,76,762,12,498,69.5167443151413,50.987932601091806,377.4953230837669
20240728,428,76,841,3,742,80.15731250664571,76.26092286501552,585.5817646283388
20240728,929,76,406,19,499,63.51857976317391,50.569517973620265,384.91190226320583
20240728,687,76,264,1,981,59.66168960823262,93.11291518962068,828.2253952021467
20240728,554,76,782,8,858,33.1220559658655,114.6872512387001,710.1906927954344
20240728,391,76,183,17,781,21.359012846936995,114.19913971874432,645.4418474343187
20240728,820,76,812,7,674,58.385929019763694,58.47416117407539,557.1399098061609
20240728,544,76,988,12,319,42.79443521677968,27.545961523937297,248.65960325928302
20240728,619,76,580,14,216,15.040518381690825,25.481352096858824,175.47812952145034
20240728,796,76,128,18,961,88.32654858051406,132.96122240134954,739.7122290181364
20240728,229,76,593,7,242,23.468262458289875,33.50485833403032,185.02687920767983
20240728,262,76,892,15,388,10.873320913656014,49.03041691048986,328.0962621758541
20240728,832,76,586,10,733,108.90199941422767,104.55592840940454,519.5420721763678
20240728,997,76,557,15,688,51.72072850842195,35.538708476857416,600.7405630147207
20240728,652,76,287,5,310,6.668260601655194,41.97311737590845,261.35862202243635
20240728,503,76,972,11,233,34.25576196152211,12.337428144967419,186.40680989351046
20240728,791,76,746,1,746,111.4577862827878,110.27467683627944,524.2675368809328
20240728,849,76,853,16,159,7.2066905983106535,19.28053966203139,132.51276973965795
20240728,107,76,11,17,674,27.42218199304206,37.54177358736279,609.0360444195951
20240728,753,76,640,17,479,11.714117420589886,66.2470130045782,401.0388695748319
20240728,545,76,554,17,157,4.0697423080486885,17.726994243353722,135.2032634485976
20240728,864,76,267,18,905,29.824738254683577,69.84495622715963,805.3303055181568
20240728,698,76,789,7,362,9.023614706545048,42.314588449329,310.66179684412594
20240728,971,76,630,14,993,105.99783137468923,132.31063954150056,754.6915290838102
20240728,850,76,8,14,780,23.932225204981297,56.90990044352332,699.1578743514954
20240728,926,76,998,20,397,31.417705123043703,51.65302570878688,313.9292691681694
20240728,508,76,608,3,961,115.49628471690681,65.34650452877148,780.1572107543217
20240728,667,76,9,3,705,29.151580484940787,47.94661216208569,627.9018073529735
20240728,408,76,651,20,472,68.12876016192186,62.98488947164598,340.88635036643217
20240728,301,76,686,1,519,17.949958509977716,74.01124972339218,427.0387917666301
20240728,388,76,59,1,784,109.77748897378315,69.0430476822962,605.1794633439206
20240728,12,76,760,3,696,13.984751725985573,85.36496061647057,596.6502876575439
20240728,398,76,121,11,957,45.543310104678,54.19509999367074,857.2615899016513
20240728,40,76,308,1,326,20.031283070634377,43.40434321247404,262.56437371689157
20240728,59,76,142,2,711,85.74990007659595,67.70690546627006,557.543194457134
20240728,556,76,541,12,641,63.204506828231345,75.12215480344527,502.67333836832336
20240728,414,76,18,19,568,37.92386740967641,79.93482646108103,450.1413061292426
20240728,190,76,259,13,987,139.41854555592013,126.61473124699404,720.9667231970858
20240728,383,76,955,2,150,17.821244061878794,7.848630485686393,124.33012545243481
20240728,133,76,878,3,608,13.00771957100599,47.845155843452595,547.1471245855414
20240728,840,76,550,15,744,16.946695965897376,71.40474104984843,655.6485629842542
20240728,1000,76,225,12,614,65.17469427277959,78.51072042802305,470.31458529919735
