DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,138,92,127,1,526,11.283977050642918,41.48972699089483,473.22629595846223
20240728,648,92,462,4,703,71.42065145705703,70.67381582978253,560.9055327131605
20240728,121,92,1000,8,485,70.53790048888567,40.428019344892874,374.03408016622143
20240728,369,92,471,7,217,18.49579149211811,29.075952970659955,169.42825553722193
20240728,95,92,259,4,132,9.565520664243076,8.307091854672635,114.1273874810843
20240728,75,92,754,9,122,15.579409998890606,14.776530672360787,91.64405932874861
20240728,141,92,567,16,402,19.79814154939427,22.617102640824854,359.58475580978086
20240728,193,92,522,7,323,30.65905697328931,39.29473855085723,253.04620447585347
20240728,987,92,879,7,627,33.47223438206445,52.399709218132095,541.1280563998034
20240728,27,92,330,10,887,50.11622740773865,65.94097614755805,770.9427964447033
20240728,494,92,247,20,769,17.659377077571538,99.30780866615925,652.0328142562693
20240728,481,92,370,19,833,95.5125040407921,107.44753131151923,630.0399646476887
20240728,675,92,778,10,866,81.46128718244708,112.00338069834869,672.5353321192042
20240728,319,92,554,16,143,6.5517454603773215,10.066729849931685,126.38152468969099
20240728,426,92,253,3,443,55.02187905973803,46.40651307296071,341.5716078673013
20240728,967,92,126,10,572,79.0287900430761,31.339050410207502,461.63215954671637
20240728,473,92,119,8,860,90.44775715351197,70.60424559587638,698.9479972506117
20240728,413,92,622,20,141,14.776269824895438,19.058899194951902,107.16483098015266
20240728,705,92,515,6,607,34.401043226795295,37.22635781829781,535.3725989549068
20240728,567,92,511,9,349,18.4894612512087,50.566034739724536,279.94450400906675
20240728,808,92,504,10,686,54.00599902346012,77.2021262036045,554.7918747729354
20240728,159,92,858,7,238,23.157601720802678,35.192644967463416,179.6497533117339
20240728,733,92,573,17,294,18.94765063313776,39.724797283366804,235.32755208349545
20240728,663,92,801,12,431,38.091063005790375,40.89190560523387,352.01703138897574
20240728,89,92,680,11,953,100.22637042426646,51.56045885368752,801.213170722046
20240728,241,92,473,12,653,28.038636657617847,48.78273993542934,576.1786234069529
20240728,764,92,824,7,922,56.116369761533385,74.71166211672211,791.1719681217445
20240728,511,92,291,2,745,30.924198437178212,76.66990919158364,637.4058923712381
20240728,283,92,122,15,507,23.907476153396452,56.80432198620946,426.2882018603941
20240728,207,92,599,10,673,63.53952652333326,36.58364367881929,572.8768297978474
20240728,298,92,832,4,738,14.914428883719978,101.5541062659583,621.5314648503218
20240728,460,92,214,14,449,24.004002975674375,56.42545950101572,368.5705375233099
20240728,494,92,943,7,604,63.862185086784244,64.1483217955992,475.9894931176166
20240728,312,92,631,1,344,44.63783775395367,19.78663586525041,279.5755263807959
20240728,268,92,794,19,660,21.967311434124987,95.23741229735306,542.795276268522
20240728,14,92,280,18,913,22.687018715347175,74.18247753765992,816.1305037469929
20240728,662,92,575,18,708,70.22434163333246,63.18552282546687,574.5901355412007
20240728,326,92,695,20,772,39.815101673002346,63.988686964729034,668.1962113622686
20240728,422,92,335,7,691,57.10935313133956,50.659659376205944,583.2309874924545
20240728,416,92,537,12,661,45.92297855571917,86.0543583917508,529.0226630525301
20240728,644,92,961,13,161,8.900349360291738,20.06116620130209,132.03848443840616
20240728,741,92,520,5,723,102.69326657121071,97.56937355342413,522.7373598753652
