DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,679,33,453,6,369,45.305884459590594,39.524947836894036,284.16916770351537
20240728,350,33,318,11,878,81.14826215850451,82.37307270136019,714.4786651401353
20240728,797,33,642,2,721,46.79772953215436,95.808285473219,578.3939849946266
20240728,280,33,524,12,418,61.18716088565233,34.33902771682188,322.47381139752576
20240728,385,33,157,3,189,16.143986431111824,26.282549221034685,146.57346434785347
20240728,388,33,639,6,235,17.602425078545377,34.28467132773629,183.11290359371833
20240728,172,33,358,20,138,20.121596523511595,20.620081524024915,97.25832195246349
20240728,512,33,76,13,205,4.594206629649632,14.60542383529575,185.8003695350546
20240728,36,33,254,14,157,15.218503101442577,17.294551931538262,124.48694496701916
20240728,258,33,525,1,132,13.509610424830086,11.7573460724693,106.73304350270061
20240728,99,33,969,18,188,4.816832995759003,21.089818177233717,162.09334882700728
20240728,226,33,616,8,273,40.784150440789176,19.510664005373386,212.70518555383745
20240728,992,33,564,4,945,91.38431348491461,70.20050447044066,783.4151820446448
20240728,701,33,358,6,147,6.62501783970808,18.824485955346066,121.55049620494586
20240728,895,33,498,8,947,140.64172317172446,74.95920118541618,731.3990756428593
20240728,28,33,39,15,513,67.68270774178517,26.240190680294738,419.0771015779201
20240728,959,33,453,6,414,56.87507212960358,20.74704714781172,336.3778807225847
20240728,848,33,97,12,461,59.76903453487944,40.69097431083455,360.539991154286
20240728,115,33,888,4,259,25.4926516512086,35.864543134539154,197.64280521425223
20240728,595,33,279,2,633,18.78555440203339,80.43403621377465,533.7804093841919
20240728,86,33,739,11,844,69.64238802870604,70.70380987151445,703.6538020997796
20240728,140,33,43,13,501,37.805038651699185,61.440662381643044,401.75429896665776
20240728,908,33,485,18,332,7.251836341430241,48.20228103059354,276.5458826279762
20240728,135,33,297,20,100,12.138522504917754,14.451456366482429,73.41002112859982
20240728,269,33,956,20,532,69.05270350210581,62.327977590844526,400.61931890704966
20240728,971,33,791,19,933,118.4169021875019,67.20380834066468,747.3792894718334
20240728,909,33,151,9,921,61.41532526983701,88.43400546904137,771.1506692611216
20240728,763,33,245,17,878,75.56090468703933,63.01057586077022,739.4285194521905
20240728,50,33,226,2,353,48.406869130891046,37.668075399285506,266.92505546982346
20240728,43,33,284,19,659,19.415141269912926,51.25736575904151,588.3274929710456
20240728,330,33,733,18,561,62.80591562010031,79.27940834839274,418.91467603150693
20240728,12,33,666,5,449,24.459679982483085,31.463266074419227,393.07705394309767
