DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,519,28,110,8,996,37.02534819434994,124.9479648135473,834.0266869921028
20240728,522,28,701,20,842,96.14731135532338,121.70452343733017,624.1481652073464
20240728,996,28,291,10,806,78.96717758153103,72.98468013707304,654.0481422813959
20240728,381,28,814,18,960,113.82952658797362,123.33146122702159,722.8390121850048
20240728,139,28,769,6,854,125.29069070104877,78.4296565283624,650.2796527705889
20240728,708,28,322,9,535,12.909386980432044,73.64346688418468,448.44714613538326
20240728,368,28,532,17,817,56.2621290216801,55.25956144212129,705.4783095361986
20240728,415,28,322,5,189,21.957953063637362,11.72934262525544,155.3127043111072
20240728,588,28,539,13,799,27.121584290650052,63.18334349618497,708.695072213165
20240728,736,28,641,3,924,55.10125065975126,93.75027586207759,775.1484734781711
20240728,724,28,38,4,891,127.12664702372625,62.17156706057614,701.7017859156977
20240728,956,28,123,19,860,68.21542895262948,71.91535948158483,719.8692115657857
20240728,265,28,359,15,317,33.13641107050883,24.021677624055698,259.8419113054355
20240728,325,28,349,14,866,115.67217355084476,49.06209389803588,701.2657325511193
20240728,433,28,573,14,310,6.299008820238082,30.637209074440577,273.06378210532137
20240728,587,28,965,14,292,27.843271178612937,15.281963753222271,248.87476506816478
20240728,423,28,890,13,539,18.006735253441423,44.51761309048851,476.47565165607006
20240728,269,28,393,20,130,14.960289900460388,11.597240291503269,103.44246980803635
20240728,146,28,935,17,249,28.50568503206772,21.397778476910215,199.09653649102205
20240728,509,28,691,19,545,55.372648947478275,66.5541207368894,423.0732303156323
20240728,983,28,360,9,537,47.0835020963566,52.91619192429153,437.0003059793519
20240728,258,28,453,5,694,18.93695934895543,43.51618617383811,631.5468544772065
20240728,921,28,13,4,762,111.65525223056537,78.73110722163213,571.6136405478026
20240728,439,28,767,2,195,18.681229896638484,24.285868888792937,152.0329012145686
20240728,327,28,651,1,738,72.45239674974827,61.515424501990836,604.0321787482609
20240728,26,28,766,9,718,48.459978315851195,102.36402578790118,567.1759958962476
20240728,914,28,66,19,621,68.2885061908918,75.11399022036362,477.5975035887446
20240728,319,28,135,17,303,44.15718109947687,24.60757544789197,234.23524345263115
20240728,151,28,327,16,982,119.8874034702323,130.3758532651799,731.7367432645879
20240728,567,28,797,11,423,19.875762350805193,36.37981785997692,366.7444197892179
20240728,413,28,175,19,191,21.1530023728328,14.632302429169316,155.21469519799788
20240728,53,28,810,7,273,12.927948022313187,33.660189744417636,226.41186223326918
20240728,405,28,539,12,197,29.30472077630118,22.122364422163926,145.5729148015349
20240728,247,28,202,10,359,52.872974602763804,19.934651796438903,286.1923736007973
20240728,920,28,454,1,822,105.02867063889968,75.31403120490776,641.6572981561926
20240728,175,28,888,12,115,7.663051763269895,7.1456098611751395,100.19133837555496
20240728,101,28,113,3,152,18.944737349016282,19.13794589855097,113.91731675243275
20240728,950,28,349,18,626,25.558770093435406,59.302066940978285,541.1391629655864
20240728,814,28,473,7,925,69.05275977745552,58.680142861450044,797.2670973610944
20240728,941,28,513,11,510,61.87743561365146,74.61877258088596,373.5037918054626
20240728,342,28,170,14,528,51.7911448253131,53.08565825718799,423.12319691749894
20240728,395,28,149,10,887,46.11800545299495,131.65288599485828,709.2291085521467
20240728,883,28,64,15,472,59.37545491615544,51.19796055607805,361.4265845277665
20240728,833,28,525,19,811,53.61539715306926,40.58740219027313,716.7972006566577
20240728,978,28,400,3,571,68.99338703077564,70.75099309461156,431.2556198746128
20240728,735,28,399,17,596,48.2894712030736,34.1831271891474,513.527401607779
20240728,910,28,232,16,662,39.244916664228484,87.82755837885533,534.9275249569162
20240728,693,28,191,18,242,31.14471486096926,26.176111315028255,184.67917382400248
20240728,550,28,754,17,478,36.94795203672023,41.5740159271906,399.4780320360892
20240728,315,28,203,18,379,54.96930440819803,36.972140138004775,287.0585554537972
20240728,589,28,248,17,443,47.21165495230627,47.43668523901622,348.3516598086775
20240728,507,28,525,13,938,23.18315409590859,72.37651281436092,842.4403330897305
20240728,506,28,574,8,447,40.33525418860325,31.38362120125167,375.28112461014507
